"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1782724983674060856","Tue Apr 23 10:55:32 +0000 2024","0","udah kipk sering salah sasaran trs ukt mahal. ya Allah kasian bgt orang mau menuntut ilmu malah dipersulit sama MEREKA","1782724983674060856","","","in","still alive","0","0","0","https://twitter.com/nbluexyz/status/1782724983674060856","1415022525608697857","nbluexyz"
"1782723085894127663","Tue Apr 23 10:47:59 +0000 2024","8","Ugm_fess semisal judul skripsi peta persebaran fakultas penerima kipk salah sasaran bisa ngga ya kayaknya lagi rame","1782723085894127663","","","in","RULES","4","1","1","https://twitter.com/UGM_FESS/status/1782723085894127663","1277749122296983552","UGM_FESS"
"1782348599202120113","Tue Apr 23 07:54:15 +0000 2024","0","@UGM_FESS Loh yg ngomong kyk gitu kan buat org yg dpet kipk tpi salah sasaran nder kalo km udh tepat sasaran mah santaaaiiii aja nder","1782679363978408350","","UGM_FESS","in","","0","0","0","https://twitter.com/machalavve/status/1782679363978408350","1351164373956501508","machalavve"
"1782613083309187544","Tue Apr 23 03:30:53 +0000 2024","5","TL lagi rame banget sama kipk yujiem yg salah sasaran Really ask dehh buat yg curang² gitu kalian nggak takut kah kalau roda itu berputar ??","1782613083309187544","","","in","RULES","0","0","0","https://twitter.com/UGM_FESS/status/1782613083309187544","1277749122296983552","UGM_FESS"
"1782601785120887002","Tue Apr 23 02:45:59 +0000 2024","5","merasa rendah diri semangat kaum middle class semoga rejeki kalian dipermudah lewat jalan lain semangat kaum yang memiliki privilege lebih semoga kalian makin dilancarkan rejekinya dan yang terakhir semangat kipk salah sasaran semoga kalian lebih bijak dan sadar diri","1782601786505015487","","UGM_FESS","in","RULES","0","0","1","https://twitter.com/UGM_FESS/status/1782601786505015487","1277749122296983552","UGM_FESS"
"1782336989175673030","Tue Apr 23 01:59:46 +0000 2024","0","@fakepetite @Polinesmnfs paling dia salah satu si penerima kipk salah sasaran itu ","1782590156169732274","","fakepetite","in","Unlabeled","0","0","0","https://twitter.com/miawzuki/status/1782590156169732274","1278961274693419009","miawzuki"
"1782589670607794619","Tue Apr 23 01:57:51 +0000 2024","13","Saudara-saudaraku tentu ada penerima KIPK salah sasaran. Hal seperti ini perlu diperbaiki. Namun bukan jadi alasan untuk adu nasib apalagi membatalkan program ini secara keseluruhan. Lebih baik kita mendorong jaminan sosial universal maupun agenda penghidupan rakyat lainnya. https://t.co/nETF7rEKDL","1782589670607794619","https://pbs.twimg.com/media/GL0H23cbYAA0HaP.jpg","","in","","0","1","1","https://twitter.com/anju0gerald/status/1782589670607794619","1767497204787507200","anju0gerald"
"1782348599202120113","Mon Apr 22 20:53:04 +0000 2024","1","@UGM_FESS ya kalo emang ga ngerasa salah sasaran yaudah baguslah. gada yg nyenggol kipk yang bener2 butuh juga","1782512973204079004","","UGM_FESS","in","deep in the ocean","0","0","0","https://twitter.com/dimsummentay/status/1782512973204079004","2522361030","dimsummentay"
"1782472458064572423","Mon Apr 22 19:05:28 +0000 2024","0","@sigitbagasp sepakat. memang sulit kalau urusannya udah struktural dan instrumennya birokrasi. mau pakai gerakan witch hunt ke penerima kipk salah sasaran pun gak akan tuntas kalau gak diselesaikan di akarnya. konflik struktural gini malah jadi horizontal antarmahasiswa.","1782485891044511986","","sigitbagasp","in","sampah masyarakat.","0","0","0","https://twitter.com/renovanz/status/1782485891044511986","247637659","renovanz"
"1782472458064572423","Mon Apr 22 18:15:16 +0000 2024","2","imbasnya apa? sisa kuota yang banyak karena ada mahasiswa tidak mampu yang menjemput bola kipk. setidaknya itu tren yang ada ketika awal-awal kipk muncul. hal ini menyebabkan univ/fakultas untuk mencari slot yang bisa mengisi tsb. di sini mungkin salah sasaran bermula.","1782473261357596928","","renovanz","in","sampah masyarakat.","0","1","0","https://twitter.com/renovanz/status/1782473261357596928","247637659","renovanz"
"1782336989175673030","Mon Apr 22 16:05:55 +0000 2024","0","@Polinesmnfs Ni gue keluar bukannya iri wkwkw cuma kan kebanyakan kipk salah sasaran ya giliran ada yg beneran butuh gak lolos","1782440706927136949","","Polinesmnfs","in","she/their     O°2","0","0","0","https://twitter.com/HONGJOSHUJl/status/1782440706927136949","1403056091852804099","HONGJOSHUJl"
"1782436585184874558","Mon Apr 22 15:49:41 +0000 2024","10","Kembali pada tujuan awal tautan ini kasus KIPK salah sasaran sy akui memang terjadi. Setidaknya ada beberapa kenalan yg saya ketahui menjadi penerimanya tp terkesan hedon &amp; tone deaf Akan tetapi saya juga mencoba untuk merefleksikan ke diri pribadi dan ini hasilnya:","1782436622904267217","","waskitoaji_sh","in","","0","1","0","https://twitter.com/waskitoaji_sh/status/1782436622904267217","1052409967","waskitoaji_sh"
"1782428507945271648","Mon Apr 22 15:17:26 +0000 2024","0","ternyata hari ini gue mens anjing pantesan kemaren marahin anak kipk salah sasaran segitunya","1782428507945271648","","","in","","0","0","0","https://twitter.com/_picong/status/1782428507945271648","1054991899935887360","_picong"
"1782414259672273255","Mon Apr 22 14:20:49 +0000 2024","0","liat kipk yang salah sasaran lagi rame sekarang kaya kok bisa org org tega gitu makan hak orang lain","1782414259672273255","","","in","studee addict , she/her","0","0","0","https://twitter.com/jiyabelajar/status/1782414259672273255","1521870435293429760","jiyabelajar"
"1782348599202120113","Mon Apr 22 14:16:13 +0000 2024","6","@UGM_FESS PUKIMAK TOLOL ANJING LO KALO NGRASA MAKENY BENER DAN LO TAU DIRI UDAH DIBANTU KIPK YA UDAH LO DIEM YANG DISINGGUNG DISINI YANG SALAH SASARAN/PENGGUNAAN NGERTI? UDAH KULIAH POLA PIKIR LO AH gausa geer deh.","1782413100840628601","","UGM_FESS","in","","0","1","0","https://twitter.com/iniiadeadd/status/1782413100840628601","1732776120381243392","iniiadeadd"
"1782412503110258898","Mon Apr 22 14:13:51 +0000 2024","0","ugm_fess disini ada yg mau isi gform kipk salah sasaran ga ? nnti sender chat lwt tele mau ngirim tp trnyt di suruh submit nama pelapor jd maju mundur wkwk","1782412503110258898","","","in","RULES","0","1","0","https://twitter.com/UGM_FESS/status/1782412503110258898","1277749122296983552","UGM_FESS"
"1782348599202120113","Mon Apr 22 14:02:18 +0000 2024","0","@UGM_FESS ga semua kipk salah sasaran Kan ini yg dibahas yg salah sasaran begoooo napa lu yg ketrigger dah","1782409600098341158","","UGM_FESS","in","","0","0","0","https://twitter.com/sunfleur_soda/status/1782409600098341158","1718850386264805376","sunfleur_soda"
"1782405503114789030","Mon Apr 22 13:46:02 +0000 2024","0","menurutku kipk mau dia sasaran yg bener atau salah tetep salah kl dipake buat clubing jaga sikap ajasih..","1782405503114789030","","","in","Yogyakarta, Indonesia","0","0","0","https://twitter.com/lutpeekk/status/1782405503114789030","1117731179212328961","lutpeekk"
"1782399341854097900","Mon Apr 22 13:21:33 +0000 2024","0","tetap semangat di tengah gempuran berita para penerima kipk yujiem yg salah sasaran","1782399341854097900","","","in","","0","0","0","https://twitter.com/idk5u/status/1782399341854097900","1458423602643042316","idk5u"
"1782397022726938659","Mon Apr 22 13:12:20 +0000 2024","3","Masih nunggu thread tentang siapa aja penerima kipk yg salah sasaran di seluruh PTN dan respon dari pemerintah karna ini meresahkan banget kasian temen² yg emang beneran butuh bantuan kipk tapi malah ga dapet.","1782397022726938659","","","in","","0","0","1","https://twitter.com/SocOpposition/status/1782397022726938659","1287191970863955968","SocOpposition"
"1782336989175673030","Mon Apr 22 13:04:07 +0000 2024","14","@Polinesmnfs ngapain irii wkwkwk alhamdulillahnya ortu gw masih dikasi rezeki bayar kuliah anaknya nder walai terseok seok wkwk ngga perlu ngambil hak orang lain yg lebih membutuhkan btw yg dibahas disini kipk yang salah sasaran kalo elu merasa berhak dapet kipk ya SELOW AJA KALEEE","1782394955551690958","","Polinesmnfs","in","","0","0","0","https://twitter.com/markleewifess/status/1782394955551690958","1405833781055942661","markleewifess"
"1782393409443152338","Mon Apr 22 12:57:58 +0000 2024","0","Dari kemarin lewat mulu menfes mengenai anak KIPK yang terduga salah sasaran.. Kalau boleh saran ya sebelum menjatuhkan si A B C mending perkuat opini dengan bukti dulu kalau cuma opini lemah kaya gini terasa fitnah jatuhnya.. kasihan","1782393409443152338","","","in","","0","0","0","https://twitter.com/jinnie_moles/status/1782393409443152338","1438055920076931072","jinnie_moles"
"1782392457940119722","Mon Apr 22 12:54:11 +0000 2024","1","Cok anak kipk mana yang mampu beli barang tersier yg gk masuk list kebutuhan sehari2 seharga gitu? Kipk harus dikaji ulang &amp; bener2 butuh pengecekan extra biar gak salah sasaran","1782392457940119722","","","in","UA²³✧*｡","0","1","0","https://twitter.com/Thalassaea/status/1782392457940119722","1358441414573494272","Thalassaea"
"1782386157634167074","Mon Apr 22 12:29:09 +0000 2024","1","pembahasan KIPK semakin menarik salah sasaran beasiswa kaet biyen juga akeh perlu kah aku spill(?)","1782386157634167074","","","in","Malang-Jogja","0","0","0","https://twitter.com/giandrafeb/status/1782386157634167074","1207141397842690048","giandrafeb"
"1782375057429586173","Mon Apr 22 11:45:03 +0000 2024","2","Lagi maraknya kipk yg salah sasaran jd teringat anak anak dikampungku pada ambil bidikmisi padahal mah rumahnya dikampung gede bagus trus ada jg teman satu jurusan dan sekampung rumahnya mah dikampung mah dua tingkat ortunya haji dan terkenal kaya wkwkwk","1782375057429586173","","","in","neverland","0","2","0","https://twitter.com/lazyflwr/status/1782375057429586173","1263308468301164544","lazyflwr"
"1782371896480485870","Mon Apr 22 11:32:29 +0000 2024","6","barang tersier. jangan menfessin anak mesin doang yang rame ayo yang kayak gini dikritisi ini juga bentuk sanksi sosial buat para penerima KIPK yang salah sasaran itu.","1782371897730318650","","Polinesmnfs","in","RULES","0","0","1","https://twitter.com/Polinesmnfs/status/1782371897730318650","1649379088505905154","Polinesmnfs"
"1782371896480485870","Mon Apr 22 11:32:29 +0000 2024","49","-plns udah mahasiswa kok gamau ikut mengkritisi penerima KIPK yang salah sasaran. jangan tone deaf ya coba buka mata kalian dan liat temen-temen kalian yang kurang mampu dan bener-brner layak buat jadi penerima KIPK tapi yang dapet KIPK malah pake uangnya buat beli (cont..)","1782371896480485870","","","in","RULES","0","2","0","https://twitter.com/Polinesmnfs/status/1782371896480485870","1649379088505905154","Polinesmnfs"
"1782355410885984752","Mon Apr 22 11:29:34 +0000 2024","6","@UGM_FESS ini mah belom valid buat dibilang salah sasaran. lagi² ya hp mahal ga selalu hedon asal sesuai fungsinya aja. terus kalo urusan kereta bisa jadi karena nyari kenyamanan. mohon yg lain lebih bijak lagi jangan sampe anak² kipk yg jujur malah sakit hatinya nanti","1782371162217136502","","UGM_FESS","in","","0","0","0","https://twitter.com/filouniversum/status/1782371162217136502","1478052928543883264","filouniversum"
"1782312819779846571","Mon Apr 22 08:45:10 +0000 2024","0","@UGM_FESS kalau u emang berhak dan layak menerima KIPK gausah malu mereka yg salah sasaran aja gak pada malu","1782329787417346194","","UGM_FESS","in","","0","0","0","https://twitter.com/arunikaaxx/status/1782329787417346194","1237655083283668992","arunikaaxx"
"1782320345153945861","Mon Apr 22 08:07:38 +0000 2024","0","Eh enak banget ya jadi target (salah sasaran) kipk. Udahlah sebenarnya mampu dapet uang sangu 4jutaan enak banget ya. Aku ngajuin keringanan ukt susahnya udah kayak apa aja mana ga dapet lihat aja tu ntar adekku juga mesti dapet ukt unggul ga kaget. Aneh banget deh ni dunia","1782320345153945861","","","in","she/her","0","0","0","https://twitter.com/nyimarklee/status/1782320345153945861","1213357302641647616","nyimarklee"
"1782074914402632058","Mon Apr 22 07:55:46 +0000 2024","0","@dialektikall #nanyabeneran kalo emang KIPK nya salah sasaran bukannya itu salah pihak yg ngasih bukan si mahasiswanya?","1782317355424776345","","dialektikall","in","","0","0","0","https://twitter.com/talkingportis/status/1782317355424776345","1702637439020576768","talkingportis"
"1782313432995516808","Mon Apr 22 07:40:10 +0000 2024","1","ew another masalah kipk salah sasaran ga mampu mah gausah hedon mbak. malu. calon2 kang korupsi njir ngeri rek","1782313432995516808","","","in","","0","0","0","https://twitter.com/kiminlg/status/1782313432995516808","1413862022664515585","kiminlg"
"1782294008162824482","Mon Apr 22 07:25:50 +0000 2024","0","@PartaiSocmed @prastow Tum bahas penyalahgunaan kipk dong. Lagi rame tuh. Kasus salah sasaran terjadi berulang2 bertahun2 tp kok gk pernah ada perbaikan","1782309825617272952","","PartaiSocmed","in","","0","0","0","https://twitter.com/DarahBiroe/status/1782309825617272952","1701483541828395008","DarahBiroe"
"1782309802997342315","Mon Apr 22 07:25:45 +0000 2024","0","wah soal kipk salah sasaran naik lagi mana nih yg anak kipk pake iphone??????(bukan buat kerja setau gw) yg suka nongki cantik di cafe overprized","1782309802997342315","","","in","","0","1","0","https://twitter.com/cvnterest/status/1782309802997342315","1221716520146894849","cvnterest"
"1782307455969673395","Mon Apr 22 07:16:25 +0000 2024","2","karena itulah gue benci banget sama anak kipk salah sasaran","1782307455969673395","","","in","Location Unknown ◐","0","0","0","https://twitter.com/urtaxonomist/status/1782307455969673395","1252049460722405376","urtaxonomist"
"1782305564527349922","Mon Apr 22 07:08:54 +0000 2024","1","kampus aku keren bgt dah seteges itu menindak kipk salah sasaran","1782305564527349922","","","in","Indonesia","0","1","0","https://twitter.com/boonnielass/status/1782305564527349922","1014745183513001984","boonnielass"
"1782288671909322798","Mon Apr 22 06:01:47 +0000 2024","0","ugm_fess lagi gila gilaan langsung spall spill penerima kipk yang salah sasaran wkwk","1782288671909322798","","","in","RULES","0","1","0","https://twitter.com/UGM_FESS/status/1782288671909322798","1277749122296983552","UGM_FESS"
"1782284229671604246","Mon Apr 22 05:44:08 +0000 2024","786","link penerima kipk yujiem angkatan 2023 coba liat ada yang salah sasaran ga wkwk https://t.co/Zvf0x2aYdJ","1782284229671604246","https://pbs.twimg.com/media/GLvyD2ubYAA2Two.jpg","","in","RULES","98","32","56","https://twitter.com/UGM_FESS/status/1782284229671604246","1277749122296983552","UGM_FESS"
"1782260034048872566","Mon Apr 22 04:07:59 +0000 2024","0","Solusi kipk ini menurut aku laporan aja ke pihak kampus dan sertakan buktinya terus minta hasil keputusannya karena ini pembahasan bertahun tahun salah sasaran mulu tim kipk pemerintah ini ngecek langsung kelapangan ke mahasiswa yang keterima kip data sama kenyataan bener ga","1782260034048872566","","","in","","0","0","0","https://twitter.com/tukangceurik/status/1782260034048872566","1297180980663300097","tukangceurik"
"1781939315704250431","Mon Apr 22 04:06:55 +0000 2024","0","@UGM_FESS Noj anak kipk salah sasaran baca! Jangan tolol aj","1782259763264586016","","UGM_FESS","in","she/her 20’","0","0","0","https://twitter.com/ceicyen/status/1782259763264586016","996463696812490752","ceicyen"
"1782229849668784211","Mon Apr 22 02:52:57 +0000 2024","5","@UGM_FESS Baik lpdp maupun iisma sama2 dikritik. Fokusnya yg beda. Kalau kipk krn salah sasaran. Kalau iisma &amp; lpdp lbh krn menghabiskan anggaran &amp; tdk sesuai sasaran. Yg diperlukan saat ini adalah kesetaraan akses fasilitas pendidikan. https://t.co/oO0jX2a6l6","1782241150222663715","","UGM_FESS","in","","0","1","0","https://twitter.com/DarahBiroe/status/1782241150222663715","1701483541828395008","DarahBiroe"
"1782008218044248517","Mon Apr 22 02:43:12 +0000 2024","1","@gigantimaxed iyaaa lebih ke ada fess bahas kipk dan orang yg salah sasaran salah penggunaan","1782238698513510910","","gigantimaxed","in","夢 | she/her","0","0","0","https://twitter.com/fanavreta/status/1782238698513510910","1662301250317348871","fanavreta"
"1782231483266330691","Mon Apr 22 02:14:32 +0000 2024","0","Rektorat @UGMYogyakarta sbg pengambil keputusan akhir siapa yg berhak dpt kipk seharusnya bertanggungjawab pd kasus2 kipk salah sasaran begini. Terjadinya jg sdh bertahun2. Usutlah. Cc @nadiemmakarim @ditjendikti @Kemdikbud_RI @KPK_RI @KemenkeuRI","1782231483266330691","","","in","","0","0","0","https://twitter.com/DarahBiroe/status/1782231483266330691","1701483541828395008","DarahBiroe"
"1781911894955364771","Mon Apr 22 01:49:43 +0000 2024","1","@UGM_FESS iisma kan emang buat prestasi ya selama skill dan value ada ya gas kalau kipk salah sasaran baru antemi aja","1782225236131459335","","UGM_FESS","in","Solo","0","0","0","https://twitter.com/MKIMufti/status/1782225236131459335","359690583","MKIMufti"
